uID,label,accXmean,accXstd,accXmin,accXmax,accYmean,accYstd,accYmin,accYmax,accZmean,accZstd,accZmin,accZmax,gyrXmean,gyrXstd,gyrXmin,gyrXmax,gyrYmean,gyrYstd,gyrYmin,gyrYmax,gyrZmean,gyrZstd,gyrZmin,gyrZmax
1,1,-0.37849909549417243,2.625099928241241e-05,-0.3785867335348653,-0.3784096828650404,-0.37905812365878033,4.963438061805169e-05,-0.3792093758356873,-0.3786942176499991,-0.3773070666351052,4.217863220488808e-05,-0.377437567098109,-0.3770952479501463,-0.3801144352179642,0.007465580139512768,-0.4672638119161314,-0.2911671190986394,-0.38082690410554443,0.001991360628848491,-0.3978072538184698,-0.3539095193420262,-0.3818300981116617,0.0025991157836928735,-0.4167351742496127,-0.3634232628453178
1,1,-0.3785103560858586,2.6610860288935857e-05,-0.3785867335348653,-0.3784096828650404,-0.3790577910036899,5.027827013219686e-05,-0.379250625159332,-0.3786942176499991,-0.37730681617548883,4.158397059100309e-05,-0.377437567098109,-0.3770952479501463,-0.3795803050758367,0.0008571657335192944,-0.3840980989502239,-0.3705769633693811,-0.3807904221360641,0.00018749341832409176,-0.3815000780404085,-0.3798075705447921,-0.3816435517281391,0.00015607746318956685,-0.3825188643895182,-0.3804239882286541
1,1,-0.3784956858445415,0.000394100173934596,-0.3804957608219153,-0.3754943108650826,-0.3790951058237056,0.0007252459243019622,-0.3812965915354913,-0.3748928624534224,-0.37762730225682445,0.0009665665250469124,-0.3820345543030783,-0.3750890562996903,-0.3799069944661557,0.01743878576229907,-0.5296917529944294,-0.284969932723924,-0.38142812872997456,0.006315193490067063,-0.4307171233239437,-0.3385694907043172,-0.3814851857546385,0.008408675685256536,-0.4713899549877948,-0.314166813759947
1,1,-0.3761373133585581,0.0008494313099848166,-0.3782518970440374,-0.3753200124808237,-0.3776578337966492,0.0010489009738284256,-0.3810252627957935,-0.3760175940625451,-0.37803359994529645,0.0008318939428279848,-0.3827659980227538,-0.3763794062940815,-0.3797596281412642,0.018550544278419193,-0.5471565558024496,-0.2348558845111879,-0.3810512090133555,0.005617017301164849,-0.4182516701413712,-0.3413903357627675,-0.3812711406450427,0.003919759991469177,-0.3943361149114034,-0.3415076341652463
1,1,-0.37829016930980347,0.000218086699997932,-0.3786115021880591,-0.3772822467883495,-0.3796390318741555,0.0005563824682083045,-0.3811581775810471,-0.3768077478668926,-0.37868375132019577,0.0013354769531989392,-0.3830523343783469,-0.3763794062940815,-0.37933988538256636,0.027238927528229318,-0.5471565558024496,-0.1544802448418146,-0.3807876658280321,0.006441155474566571,-0.4164248355026736,-0.3413903357627675,-0.38158396316463206,0.0030570304951738118,-0.3980961486626109,-0.3621878226744646
1,1,-0.3782983755047229,0.00020581128602185052,-0.3786115021880591,-0.3772822467883495,-0.3795932559720751,0.0005762680262328628,-0.3811581775810471,-0.377664817615279,-0.37859092042297493,0.0013379597611204426,-0.3830523343783469,-0.3764252939042614,-0.37920038160402053,0.023930323211561435,-0.527706509580007,-0.1544802448418146,-0.3808602018698501,0.005765012821611593,-0.4164248355026736,-0.3511424042964735,-0.38154169580136277,0.0028469192285145747,-0.3980961486626109,-0.3621878226744646
1,1,-0.37830943454391985,0.0002835434017890515,-0.379442631088186,-0.3762190261076382,-0.3792307507207526,0.0006574537937382536,-0.3813405914014409,-0.3774063218026944,-0.3779204458526957,0.00123738070651761,-0.3830523343783469,-0.3761453814765774,-0.3796233879299297,0.022960856743576542,-0.527706509580007,-0.2464722561782252,-0.38084878446097836,0.007765670338297943,-0.4350424160355117,-0.3184743219598762,-0.3820445602934813,0.004842617150981769,-0.4252221095908113,-0.3576220661718939
1,1,-0.37834308104435826,0.00025399807438346517,-0.379442631088186,-0.3762190261076382,-0.3789386418657517,0.0008088264910396829,-0.3813405914014409,-0.3767078330768721,-0.37751097764751806,0.0010098412773515888,-0.3826384311414859,-0.375904014534053,-0.37958652387461456,0.016841262941483588,-0.4960767106580733,-0.2464722561782252,-0.38086984691332254,0.006687449221146673,-0.4350424160355117,-0.3184743219598762,-0.3820121843773507,0.004460646641837113,-0.4252221095908113,-0.3576220661718939
1,1,-0.37833500315080376,8.726775926574266e-05,-0.3786023286695992,-0.3776941419077049,-0.3793586951297093,0.00022681950947689224,-0.3803808563207291,-0.3784531379801457,-0.3777402753716044,0.0005721972990496678,-0.3819914205171499,-0.3769777766346092,-0.37960175838730015,0.006049350474809045,-0.4350974622944706,-0.3159022096808289,-0.3807915690903448,0.001226700936288789,-0.3902581330840536,-0.3735211141325024,-0.38169073958385147,0.0007936425942490494,-0.3859028951109142,-0.374300504066128
1,1,-0.3784006463914229,0.0004038540552031162,-0.3805241988058171,-0.3766034002882338,-0.3788256478191267,0.0006726415426271716,-0.38516302961971,-0.3753548547250092,-0.37720254431137795,0.000628540174784279,-0.3805496420228307,-0.3752790295176959,-0.3797829881789731,0.013052444772701939,-0.4485381118594104,-0.272146313359328,-0.3807239428976309,0.006242202829355219,-0.4188158396903652,-0.3241160124605654,-0.381597995602625,0.00561123944111483,-0.4374959345351872,-0.3496722793316041
1,1,-0.37821208737881484,0.00010972902908627715,-0.3784390382774642,-0.3771272128695325,-0.3789726191586695,0.0006968060016547019,-0.3800068630148737,-0.3755785178690476,-0.37738632398175764,0.00048128082655520037,-0.3819492041612507,-0.3760563600804691,-0.3801144352179642,0.007465580139512768,-0.4672638119161314,-0.2911671190986394,-0.38082690410554443,0.001991360628848491,-0.3978072538184698,-0.3539095193420262,-0.3818300981116617,0.0025991157836928735,-0.4167351742496127,-0.3634232628453178
1,0,-0.3780621429153892,0.0007629411376042086,-0.3786115021880591,-0.3756392542202978,-0.3794464494826027,0.0008279629007640944,-0.3811581775810471,-0.3768077478668926,-0.3785616626244528,0.0012278795852106146,-0.3829201791963102,-0.3763794062940815,-0.3793858881983769,0.023388419002589363,-0.5471565558024496,-0.1544802448418146,-0.38108305089028416,0.005811199305629424,-0.4182516701413712,-0.3413903357627675,-0.3812498308490826,0.0037611961721499324,-0.3928589586441274,-0.3415076341652463
1,0,-0.37808117733434027,0.00014513162587832552,-0.3783546413709008,-0.3776033230014874,-0.379399237232133,0.0005803750207999714,-0.3804862718122755,-0.3782569745128984,-0.37823820040166484,0.00125500668495585,-0.3809240823445029,-0.376597829815057,-0.3793509330059053,0.00610789556157857,-0.4206641850819116,-0.3446077985894272,-0.38077365371625976,0.0013755171556129014,-0.3914133358452306,-0.3676376356953595,-0.38158142636411996,0.0011993139658917763,-0.3917309480199851,-0.3743542184558066
1,0,-0.3780439910433609,0.00014531437012443686,-0.3783546413709008,-0.3777501008303666,-0.379501501202808,0.0005725091789610126,-0.3804789384374366,-0.3782569745128984,-0.37870082565693614,0.0015210617790678057,-0.3810975364524097,-0.3766923577090452,-0.3791988653886009,0.005323848983599136,-0.4181692159349595,-0.3446077985894272,-0.38075685188492603,0.0008161483814533211,-0.3853149362051313,-0.3750792956364033,-0.3816309308217152,0.000982074464521493,-0.3917309480199851,-0.375992519426826
1,0,-0.3783026013706895,1.7754332987425143e-05,-0.3783647323178827,-0.3782372189544454,-0.37922455456944343,2.2760583363505965e-05,-0.3793285402079196,-0.3790682113389383,-0.3774994727246096,2.084223638229804e-05,-0.3775935838988057,-0.37738525556002,-0.37957979493957644,0.0003656583348284812,-0.381227540404291,-0.3777936012091563,-0.38081607247406923,0.000239819538416435,-0.3821985731973296,-0.3783837150326068,-0.38167241642414174,0.00015208547053733158,-0.3823040052960962,-0.3804508456153318
1,0,-0.3779734148406598,0.00013419594395022794,-0.3783436329953968,-0.3775354382747999,-0.37976623418953825,0.0003020510080127754,-0.3803698568330965,-0.378968296165834,-0.3798134221697924,0.0015474148454162025,-0.3821777224808749,-0.3773861729900492,-0.37969343863091665,0.0064859623261754075,-0.4672638119161314,-0.3498391910985194,-0.3808873753542087,0.0011819841094153855,-0.3978072538184698,-0.3774971634872839,-0.3816341996837544,0.0008861719774895256,-0.3905492230061643,-0.375992519426826
1,0,-0.37832208702003856,2.323338015615902e-05,-0.3784179393383584,-0.3782372189544454,-0.37921162828164695,2.756073062212516e-05,-0.3793267071515228,-0.3790590449077026,-0.3774814834063555,2.6265722357509e-05,-0.3775935838988057,-0.3773457926448312,-0.3795151007213894,0.0005451097141554235,-0.3821933358029226,-0.3750303532630714,-0.3808173056307145,0.0003756841060418209,-0.3827358771641919,-0.3783837150326068,-0.3817091802239383,0.00019339205251754646,-0.382438292229485,-0.3804508456153318
1,0,-0.37829604900986824,1.5843017066850653e-05,-0.3783628974608387,-0.3782482273299494,-0.378238641465793,6.087232451229364e-05,-0.3784348051176742,-0.378015894843045,-0.3766963746833945,3.6498569013600264e-05,-0.3767832143487528,-0.3765657086413475,-0.3795979585786216,0.0005821220294379983,-0.3868076915963849,-0.3766131846108288,-0.38079651813298016,0.00020003407178285028,-0.3827090119658488,-0.379565783759704,-0.3816413763297027,0.00013324842868979428,-0.382653151322907,-0.380961135962209
1,0,-0.3784569322592285,0.00020605642392504105,-0.3804957608219153,-0.3773161893433833,-0.3788712666799845,0.00030839028831323507,-0.3801736933658492,-0.3756491003089641,-0.3771546934481194,0.00018621138323038347,-0.3784902210207155,-0.3756075829962702,-0.3794002206215487,0.008781534462114304,-0.4576595139962433,-0.304205358513175,-0.380828756877844,0.0018982476705067454,-0.3981565013969303,-0.3633123387621175,-0.38165859010316666,0.0033759001434673784,-0.4238255258672454,-0.3525997363978632
1,0,-0.37829342968668084,5.6025304369257825e-05,-0.3785610474531495,-0.3776941419077049,-0.3792331905996386,7.274201069646527e-05,-0.3800151127263691,-0.3784531379801457,-0.3775140578841019,8.656581254937123e-05,-0.3788820986495977,-0.3769777766346092,-0.3797446629792159,0.0023584124811528973,-0.4148962422563446,-0.3515829864297881,-0.3808044502685589,0.0009162494101427227,-0.3885924907867802,-0.3740584180993648,-0.38169179800240094,0.0005012256098476144,-0.3859028951109142,-0.3763953802269922
1,0,-0.3783325553489677,8.707688433341099e-05,-0.3786023286695992,-0.3776941419077049,-0.3793560204323526,0.00022752845233705294,-0.3803808563207291,-0.3784531379801457,-0.3777374935054059,0.0005729163538254709,-0.3819914205171499,-0.3769777766346092,-0.3796270001663284,0.006040495270383598,-0.4350974622944706,-0.3159022096808289,-0.3807997301111879,0.0012247149356629822,-0.3902581330840536,-0.3735211141325024,-0.38169704599812887,0.0007912606988927818,-0.3859028951109142,-0.374300504066128
1,0,-0.37851412494870723,2.58717006238559e-05,-0.3785867335348653,-0.3784096828650404,-0.37906039947659925,5.1711250657851856e-05,-0.379250625159332,-0.3786942176499991,-0.37731017370458225,4.127899637413681e-05,-0.377437567098109,-0.3770952479501463,-0.37958647235169,0.0009069107957345034,-0.3840980989502239,-0.3705769633693811,-0.38079346597627045,0.00020165508044122223,-0.3817955952221828,-0.3798075705447921,-0.3816417435953742,0.000168193904242601,-0.3825188643895182,-0.3804239882286541
10,1,-0.37792158201063536,0.0007154340610035008,-0.3785374972653423,-0.373900308110266,-0.3767955159736911,0.00029852972745447926,-0.3791436974435965,-0.3760640089159969,-0.37668518323675926,0.0006104436227735153,-0.3803480031472614,-0.3747618893511262,-0.38383954150195704,0.0061644036161839074,-0.4427624947269573,-0.3061881765472879,-0.361206076051271,0.006735413764668268,-0.4384317072482719,-0.2878167567842882,-0.37800451338918656,0.0035852995724052978,-0.4232765529282648,-0.3513775554390257
10,1,-0.3778113297976465,0.0002182636257176983,-0.3782737883433448,-0.3768215328067487,-0.3777021943167921,0.00015872171528609583,-0.3783605528721409,-0.3769111784418581,-0.37683636484813665,9.823026317960444e-05,-0.3775224255466665,-0.3762076636628553,-0.38386822747641186,0.0020950354526312843,-0.4021085743649804,-0.369509244976876,-0.36128860310137284,0.0020644732784825155,-0.3885506284294138,-0.3525973798188125,-0.37795357821827696,0.0009221328622012853,-0.387286309155084,-0.3729445375486211
10,1,-0.37779663458916785,0.00022305594632926834,-0.3782737883433448,-0.3768215328067487,-0.3776418429535128,0.00017942124887358095,-0.3783605528721409,-0.3769111784418581,-0.37681482022760976,0.00010687395795685247,-0.3775224255466665,-0.3761732845013339,-0.38389074730468337,0.002383990101549037,-0.4021085743649804,-0.3667880989836064,-0.36124937837953847,0.002120538862460147,-0.3885506284294138,-0.351004855726739,-0.37798618207560913,0.0011501255330215357,-0.3867702226628577,-0.3729445375486211
10,1,-0.3778644310927575,0.0001764892691273064,-0.3782737883433448,-0.3768215328067487,-0.37762015546751293,0.0002051812437322755,-0.3782770421969278,-0.3769111784418581,-0.37679499661463406,0.00010781816989629007,-0.3775224255466665,-0.3761732845013339,-0.3839794414702009,0.003228543567409192,-0.4157415142363204,-0.3649921430167837,-0.3612692788316329,0.0021999548706662514,-0.3885506284294138,-0.351004855726739,-0.37796490705493985,0.0012677493436562555,-0.3867702226628577,-0.3680824591548757
10,1,-0.3778324414956322,0.00016079381901832406,-0.3782737883433448,-0.3768215328067487,-0.377578352865682,0.00023577780711683932,-0.3782770421969278,-0.3765882705494051,-0.376784422287316,0.00011831672038277123,-0.3775224255466665,-0.3760199728953561,-0.38396312492560947,0.003523035386299244,-0.4157415142363204,-0.3649921430167837,-0.361307409244206,0.0023578013740725387,-0.3885506284294138,-0.351004855726739,-0.3779723955373501,0.0016794427768244459,-0.390437153390395,-0.367131774287371
10,1,-0.3778548546116083,0.00011904444164329413,-0.3780815781829911,-0.3773953782013375,-0.3775620112381107,0.00024217085878237618,-0.3782770421969278,-0.3765882705494051,-0.3767736714382111,0.00010289784321683615,-0.3771554070771413,-0.3760199728953561,-0.3839746786432059,0.0032706458618482355,-0.4157415142363204,-0.3649921430167837,-0.36127842610733485,0.0014640453582946695,-0.3711678257519397,-0.351004855726739,-0.37799096396420595,0.001533407584829741,-0.390437153390395,-0.367131774287371
10,1,-0.37785777726562747,0.00012093142270151028,-0.3780815781829911,-0.3773953782013375,-0.3775604900953555,0.0002445773631526203,-0.3782770421969278,-0.3765882705494051,-0.3767733424237595,0.0001041799934121279,-0.3771554070771413,-0.3760199728953561,-0.3839654445910463,0.003351089957698065,-0.4157415142363204,-0.3649921430167837,-0.3613084712204065,0.0015307832021349125,-0.3711678257519397,-0.351004855726739,-0.3779762249970854,0.0015455801201584114,-0.390437153390395,-0.367131774287371
10,1,-0.37788888071313803,0.00010009944314194311,-0.3780815781829911,-0.3773953782013375,-0.3775654033816741,0.00021317977651444606,-0.3783187979223176,-0.3765882705494051,-0.37676814520873736,8.77476281712495e-05,-0.3771554070771413,-0.3760199728953561,-0.3839333261478101,0.002186960429003861,-0.3990881019237161,-0.3698085714248708,-0.3613118341490447,0.0013187287632354986,-0.3711678257519397,-0.3548107178515399,-0.3779485282075434,0.0012892233323935824,-0.390437153390395,-0.367131774287371
10,1,-0.37815340387645824,0.00012208261340602986,-0.3791716983592861,-0.3771520973860791,-0.37786483407929183,0.0001245096853962904,-0.3785470603311579,-0.3771477921508896,-0.37686774668392725,6.701686353430725e-05,-0.377569812756212,-0.3765365864411824,-0.3843942704342152,0.0025142780015382804,-0.408503267837899,-0.3671146365027987,-0.36126178845912327,0.001066945961886658,-0.3757024695263079,-0.3529752668000099,-0.37804435375812756,0.0009753916760634054,-0.3916594635035624,-0.3743569847905035
10,0,-0.37788376454293515,1.606098805320163e-05,-0.37794136652229,-0.3778299405560875,-0.3795421454843499,2.719799917547734e-05,-0.3796985799939951,-0.3794805240404404,-0.3784428567020163,4.134493745254486e-05,-0.3786216224962477,-0.3783549534344843,-0.3838917506000136,0.0029557741653886468,-0.4076869228737127,-0.3630601289728271,-0.36126316018064736,0.0019278491605025294,-0.3806959764491576,-0.3499251790232026,-0.3779561871238333,0.0012287502418974676,-0.387286309155084,-0.3652847267300353
10,0,-0.3781231604775593,0.00014906018853240194,-0.3791716983592861,-0.3771520973860791,-0.37789765424099503,0.00014556937860055126,-0.378770683301129,-0.3771477921508896,-0.3768858028588982,7.687809645991015e-05,-0.377569812756212,-0.3765365864411824,-0.38438780213572504,0.002740866144240234,-0.408503267837899,-0.3671146365027987,-0.36121961910396155,0.0012106555930066966,-0.3757024695263079,-0.3529752668000099,-0.37810865305879837,0.0011570204712525885,-0.3916594635035624,-0.3743569847905035
10,0,-0.37798535478551437,0.00013704526754787597,-0.3782672883853668,-0.3775550889598583,-0.3783677886835518,0.0007164061048167881,-0.3795974387530689,-0.3767274548788326,-0.37731067466123047,0.0006270604738098407,-0.3784729566494436,-0.376504065738655,-0.38383069443078216,0.0027548253208941422,-0.3980268553750761,-0.3452094120344491,-0.36126591037967803,0.0010504224779703205,-0.3685226168835582,-0.3556204756683914,-0.37804987332991097,0.0009378796383528389,-0.3833477547340239,-0.3719395270111279
10,0,-0.37794461360293713,1.4646577374598378e-05,-0.3780054367050937,-0.3779051530250656,-0.3794022247742272,2.0530640789861797e-05,-0.3795241353087081,-0.3793385558150215,-0.3782076511328044,2.426666832338357e-05,-0.3783568118934783,-0.3781449631006136,-0.3841701550633024,0.00040243713231742764,-0.3878769804314455,-0.3818904592462525,-0.3612522306619408,0.00014005150373844652,-0.362017562421518,-0.3606139822056421,-0.3780325536787108,0.00016325061323750815,-0.3791375754553361,-0.3769102548046754
10,0,-0.37799944994766366,0.00020851519432166728,-0.3785133546751545,-0.3770193146922753,-0.3768827833549834,0.00035251748900703614,-0.3779856827990124,-0.3757420289888744,-0.37659156966788027,0.0001051659554654472,-0.3772492522667352,-0.37611381808495,-0.38397012853405715,0.0038355902397666027,-0.4298370512589269,-0.3588695645319271,-0.3613329409486276,0.001680531578507348,-0.3804530487185033,-0.3533261618539788,-0.3776902177885486,0.002480051364826834,-0.4018997056191746,-0.3640624177809727
10,0,-0.37797102712035674,4.5349444521809345e-05,-0.3785244973493863,-0.3777055142858718,-0.3776156299633757,0.00019611511159456116,-0.3777611318637108,-0.3760686483548661,-0.3767798587324206,5.92169997611724e-05,-0.3768720130493657,-0.3763005792346406,-0.38376247386213247,0.0019855814131781698,-0.3982445458883322,-0.3641213759102022,-0.36158427561591094,0.0006064688315413828,-0.3665522061958862,-0.3568351123936685,-0.3777938803749179,0.0009502158647455793,-0.3820982821738972,-0.3650131038125824
10,0,-0.37794461360293713,1.4646577374598378e-05,-0.3780054367050937,-0.3779051530250656,-0.3794022247742272,2.0530640789861797e-05,-0.3795241353087081,-0.3793385558150215,-0.3782076511328044,2.426666832338357e-05,-0.3783568118934783,-0.3781449631006136,-0.3841701550633024,0.00040243713231742764,-0.3878769804314455,-0.3818904592462525,-0.3612522306619408,0.00014005150373844652,-0.362017562421518,-0.3606139822056421,-0.3780325536787108,0.00016325061323750815,-0.3791375754553361,-0.3769102548046754
10,0,-0.37789853004277896,9.903584251973585e-05,-0.3780815781829911,-0.3773953782013375,-0.3775472957065148,0.00020107312426207672,-0.3783187979223176,-0.3765882705494051,-0.3767598010463967,8.247221738383209e-05,-0.3771145240857637,-0.3760199728953561,-0.3839483593635619,0.0021699992656329706,-0.3990881019237161,-0.3698085714248708,-0.36132727707134427,0.0013115767157525255,-0.3711678257519397,-0.3548107178515399,-0.3779502648230047,0.0012782416584953156,-0.390437153390395,-0.367131774287371
10,0,-0.377861789815806,2.489429334802059e-05,-0.377920010182746,-0.3777983697751168,-0.3780456750313304,5.812077865956901e-05,-0.3782158011385137,-0.3778613447515231,-0.37698273868745563,3.3091898414874795e-05,-0.3771061614086018,-0.3768655092195094,-0.38424576723475473,0.00044002042200438993,-0.3863259272152818,-0.3819720936260505,-0.361223159028844,0.00022590378031656276,-0.3627733363839127,-0.3595343051165068,-0.37803687295306343,0.00013655584475144402,-0.3785943265161505,-0.3771275543803496
2,1,-0.3779721549815787,2.6440092763122532e-05,-0.3780686617283708,-0.3778762039083564,-0.3775581721381731,0.00016730657231299557,-0.3778286252854414,-0.3769595657283155,-0.3774265476285923,1.8666619878956362e-05,-0.3775711195903692,-0.3773416031848774,-0.37679097682944324,0.010168410730242602,-0.4575704724710326,-0.300822694947599,-0.3788283645526359,0.004984914922643522,-0.402588583036953,-0.3420285682606611,-0.37784340452919996,0.006240151297216687,-0.4176402583287268,-0.33523728066061
2,1,-0.3779491985169281,2.5990719829491115e-05,-0.3780686617283708,-0.3778762039083564,-0.37749909668441767,5.4597310071416675e-05,-0.3776642738476246,-0.3773035016551109,-0.3774291579361372,1.1618824163715724e-05,-0.3774796340535913,-0.3773416031848774,-0.37693645538577086,0.0006875317132026063,-0.3828318242835615,-0.3728729052125159,-0.3791141273028929,0.00018330997323122013,-0.38021280660942,-0.3775624263826787,-0.3776984023367399,0.000222220227897269,-0.3789823615034716,-0.3761222866377716
